id,cliente_id,numeroCuenta,saldo,tipoCuenta,fechaCreacion
805,950,GB28VWON16396394237148,77742.91,Ahorro,2022-04-24
806,178,GB36PUYK49121162842435,51426.42,Corriente,2019-10-12
807,932,GB94ZKMN46394488867464,69402.48,Corriente,2022-04-08
808,934,GB22PQIM37775461912190,79821.36,Ahorro,2014-03-30
809,477,GB95IOIT32394275284952,15104.67,Ahorro,2014-11-01
810,257,GB89ELNB23363880855566,32754.13,Ahorro,2023-12-15
811,218,GB86XRTL97180172206299,64508.71,Corriente,2019-06-26
812,196,GB05LDJG16049356334968,72232.83,Ahorro,2017-08-25
813,751,GB12BVLZ79223006995830,9619.84,Corriente,2017-03-07
814,635,GB64RRNQ60260126906400,41502.29,Corriente,2020-09-11
815,205,GB41RKCS63178362114602,9650.46,Ahorro,2016-12-23
816,406,GB13DLLB48832936911270,39516.92,Corriente,2018-02-14
817,201,GB31VRBR09959785097234,16346.0,Ahorro,2022-04-28
818,164,GB43CURN15861879090965,4056.27,Ahorro,2018-01-06
819,805,GB63PXVQ88910411722340,82670.09,Corriente,2020-06-06
820,91,GB65QKEI98475280876165,6211.41,Ahorro,2014-12-22
821,687,GB89ZNVH36232339419917,62337.59,Ahorro,2015-09-06
822,163,GB53TFDQ60474583210980,35769.28,Corriente,2020-03-19
823,756,GB52OXYG60725729648436,65340.71,Ahorro,2020-03-19
824,686,GB09ZHHV40235430178407,14549.32,Corriente,2018-02-22
825,959,GB47LPJJ55104502914207,10474.02,Ahorro,2018-07-23
826,873,GB93KFXU98951249612033,43800.61,Ahorro,2021-10-02
827,991,GB88FICY07037898983039,25882.2,Ahorro,2019-06-11
828,96,GB20HSCA81226442171691,82675.67,Corriente,2016-07-20
829,761,GB03FQUP25517240383916,75669.65,Corriente,2014-12-16
830,298,GB13LXUX12429633632429,26693.49,Corriente,2017-03-23
831,303,GB07TUDR44824573699140,75028.32,Corriente,2018-07-26
832,481,GB50IIIA69653274472420,51569.51,Corriente,2020-04-13
833,836,GB56MGGZ05684667488140,60727.06,Corriente,2014-05-14
834,722,GB83XZDA70800798492915,33235.06,Ahorro,2018-06-15
835,186,GB03CGDK10092988159218,15404.98,Ahorro,2020-08-01
836,915,GB59XVML05024923845517,18962.35,Ahorro,2021-05-25
837,387,GB34WJYJ69869151990875,62810.66,Ahorro,2018-11-08
838,276,GB65MSTW97648157582599,99676.19,Corriente,2014-04-17
839,461,GB64FWKI10731576348374,63602.77,Ahorro,2022-11-13
840,637,GB06UJHR79788962674819,52545.4,Corriente,2018-07-04
841,995,GB84TAIK80302469379239,2253.79,Ahorro,2020-02-29
842,695,GB34IXTL24976636193776,92783.86,Ahorro,2014-10-30
843,508,GB38GIJQ38103563203213,57144.88,Ahorro,2021-08-04
844,1,GB98IRKI40219389927568,46052.14,Corriente,2016-04-05
845,672,GB53PYYH81314533381724,6093.77,Ahorro,2016-02-16
846,488,GB21CEQH52668162678672,87170.7,Corriente,2015-02-17
847,288,GB03UKGF87803491022548,21268.5,Ahorro,2015-12-17
848,903,GB74MYNI06723857810460,16596.58,Ahorro,2021-06-20
849,721,GB36JYUD52650238246380,66120.4,Ahorro,2023-07-30
850,456,GB76SYZN72016073536894,2583.46,Corriente,2018-09-15
851,935,GB14ANYD31841820559716,2249.67,Corriente,2019-12-31
852,412,GB25XLYE60972847158190,10886.84,Corriente,2016-10-03
853,842,GB30XGLU40032511837922,4660.84,Ahorro,2016-12-29
854,957,GB15YVQM13599709360634,4483.29,Corriente,2017-10-06
855,342,GB47XWGP03547898795235,37444.32,Corriente,2019-11-20
856,340,GB50IGDL05298370524676,42011.54,Ahorro,2019-02-02
857,483,GB74TOCD47257034009818,93608.76,Ahorro,2018-05-30
858,573,GB68KTVH37320420256741,88673.76,Corriente,2014-09-02
859,179,GB82BBSK75306503999973,37578.11,Ahorro,2017-12-10
860,118,GB71GXXX82654621384252,28809.38,Corriente,2016-05-18
861,602,GB84RVPW26958300992584,57755.75,Corriente,2019-09-18
862,633,GB96NRLU97272042717761,18288.51,Corriente,2019-05-27
863,254,GB74DMDZ45543235841501,27474.13,Ahorro,2023-11-12
864,436,GB91MCTL36710466260323,93251.13,Ahorro,2018-07-24
865,703,GB56ZIZB43392301891950,10640.2,Corriente,2022-10-28
866,651,GB13IXLQ47240777665308,93859.74,Ahorro,2015-04-15
867,346,GB31NNYZ67533851528076,75574.1,Ahorro,2023-06-19
868,160,GB03QNFI68521142160583,82813.39,Corriente,2017-12-16
869,993,GB36EBRB13569285778259,36145.5,Corriente,2022-04-27
870,322,GB39QRGZ71973521719036,59817.15,Ahorro,2023-06-01
871,750,GB07FWEY07183309002144,38248.63,Corriente,2023-05-10
872,846,GB25PSAI84574452892658,9270.87,Ahorro,2021-05-25
873,964,GB97YWJH07889835373481,75207.28,Corriente,2017-04-03
874,658,GB52PTTI20667993155820,60952.6,Ahorro,2016-05-30
875,507,GB12BCAQ66244242748192,56555.35,Ahorro,2022-07-03
876,770,GB79VBKJ03903206021407,81924.34,Corriente,2019-01-06
877,362,GB03DMSG47922146717813,40353.84,Corriente,2023-01-15
878,540,GB95SASD62531478177154,94078.22,Corriente,2021-12-02
879,854,GB03ZUHQ07412865393437,97501.26,Ahorro,2022-03-29
880,258,GB43KHZT51185809276079,46039.84,Corriente,2014-06-26
881,11,GB06APFP12151362108120,87769.06,Corriente,2020-09-05
882,957,GB78DBXK36931905283451,74242.7,Ahorro,2020-11-06
883,192,GB59IGQA20602981809727,54498.38,Corriente,2014-09-27
884,806,GB97BAAK35915479339352,59283.39,Ahorro,2015-04-06
885,972,GB32ZSSI97912919125049,55059.37,Corriente,2023-12-14
886,588,GB21MOAL16087790123516,13719.17,Corriente,2024-03-09
887,355,GB81LUWS12653634701473,89105.88,Ahorro,2019-11-20
888,119,GB93UXFV52477353128471,96527.76,Ahorro,2021-04-05
889,638,GB65KGZE03839737057691,82808.13,Ahorro,2015-02-22
890,725,GB59HQOY06030631519879,61153.81,Ahorro,2020-09-26
891,251,GB84ZSLG07440220736180,97121.17,Corriente,2018-07-02
892,30,GB69IHGQ91183990217410,97965.28,Ahorro,2020-06-24
893,446,GB58DSWT45604888500784,94591.71,Ahorro,2018-04-30
894,598,GB65PTVK78985897783660,21423.03,Ahorro,2020-11-02
895,289,GB17RLLM23905611632926,48393.58,Corriente,2016-08-09
896,515,GB38RCIY54581896379560,63025.4,Corriente,2017-06-12
897,917,GB54RHTC32880549924463,39685.03,Corriente,2023-01-05
898,426,GB88DAGR25381968902992,86585.02,Corriente,2016-04-12
899,228,GB37AURE69272047478455,84590.78,Ahorro,2016-03-20
900,63,GB25QUIT75225343599873,46175.45,Ahorro,2014-08-24
901,176,GB91EYBM61804199734292,21887.59,Ahorro,2015-07-14
902,672,GB70DCQE91762099740278,65831.55,Corriente,2023-10-26
903,626,GB73YXDN88460085755901,64890.04,Ahorro,2016-08-01
904,857,GB02NRHJ77130834287434,86893.77,Corriente,2016-09-25
905,257,GB74IAMT53104037455309,23719.59,Ahorro,2019-11-08
906,56,GB66KMZD60092688113461,96710.31,Ahorro,2019-12-17
907,410,GB92JYSK06157335173589,17482.9,Corriente,2022-01-16
908,865,GB69CRCV80324333045166,4280.37,Corriente,2019-07-26
909,966,GB69VYUJ87716804623113,87649.87,Corriente,2020-05-10
910,934,GB67QZSH53640340081165,82789.22,Corriente,2019-03-03
911,936,GB14PFMY09329122983251,84837.45,Ahorro,2016-09-08
912,480,GB37GHQX58831746358256,13450.17,Corriente,2020-09-12
913,545,GB72FPJH16456463955485,75626.59,Corriente,2022-02-01
914,747,GB74VGNU90976237519827,86031.34,Corriente,2019-04-10
915,251,GB17JDRF15326357244356,18416.24,Corriente,2016-09-12
916,117,GB37TDOR00658885023343,50065.94,Ahorro,2023-11-06
917,450,GB34YLYJ78048376134090,25790.1,Ahorro,2019-05-09
918,709,GB16PHJF75171039468332,14146.91,Corriente,2020-07-11
919,900,GB94DXEY62825304223639,64580.52,Corriente,2015-06-30
920,116,GB52MLTQ35375660456960,48987.12,Ahorro,2019-06-17
921,806,GB38XDEO09397722449081,16576.75,Ahorro,2019-05-31
922,92,GB90NEYW95605693990209,58771.2,Ahorro,2024-02-28
923,174,GB87DCJR57219068861208,45548.74,Ahorro,2014-04-06
924,57,GB27IXRZ44114724481892,65794.6,Ahorro,2020-01-19
925,599,GB31PYAK63200630035242,61030.95,Ahorro,2022-11-16
926,210,GB70JFYL82694871713931,11779.18,Corriente,2018-03-06
927,187,GB34DCXE71439581041933,37692.86,Ahorro,2022-08-24
928,211,GB88RTEA95566741218837,12166.37,Ahorro,2018-11-26
929,916,GB14CEIN67508734668125,16073.39,Ahorro,2019-08-14
930,628,GB37KJNA74400180491050,78343.44,Ahorro,2016-08-03
931,960,GB36CWCS34415561938684,4296.56,Corriente,2015-11-13
932,912,GB93MDJY45760898821040,28839.54,Ahorro,2015-07-28
933,894,GB98YVZN77187304144271,59211.88,Corriente,2020-11-20
934,630,GB52AARE42810014833775,31087.24,Ahorro,2018-02-13
935,151,GB67FBUA64046238263115,23511.09,Corriente,2017-05-14
936,394,GB35DSRH24771408574981,54757.26,Corriente,2020-04-16
937,479,GB20MUFB12747839110036,12928.16,Corriente,2020-04-04
938,332,GB65XMMQ81576704417331,86775.13,Ahorro,2023-05-10
939,588,GB97KNMG60110709980529,63076.41,Ahorro,2021-02-07
940,520,GB93GDVA10883057451274,2615.29,Corriente,2014-11-04
941,643,GB76UFDR77876973881561,74175.24,Corriente,2022-01-19
942,264,GB02GULI63067624516573,94203.1,Ahorro,2017-08-12
943,276,GB24SRGG64129702400170,99580.12,Ahorro,2015-01-23
944,688,GB37QTAC49518052216897,43054.86,Ahorro,2021-06-09
945,299,GB25WWID14166972472263,73373.4,Corriente,2018-06-12
946,336,GB84QCCC79708394114110,68803.33,Ahorro,2019-05-23
947,189,GB76ZGDJ49196581532127,5553.4,Corriente,2023-05-30
948,723,GB78ZQHS02911200010911,22198.22,Ahorro,2022-10-31
949,132,GB41BBDU74374815249733,56629.54,Ahorro,2018-09-07
950,727,GB64QHTB85611958371327,21391.84,Corriente,2016-03-06
951,475,GB27LAVC04869091569195,68079.48,Corriente,2014-10-28
952,677,GB68SNTG31066256757463,32050.07,Ahorro,2018-08-09
953,521,GB34DITH43557815788382,41900.03,Ahorro,2019-08-08
954,174,GB96UJKN33146071869141,93501.63,Corriente,2020-09-21
955,702,GB30XFKA75501398519132,21599.36,Ahorro,2019-03-21
956,322,GB80WZEU40601048329928,71766.02,Corriente,2019-02-23
957,792,GB54RPBC36150158587758,79376.21,Ahorro,2022-07-03
958,933,GB85IYZD46583612265677,15578.04,Ahorro,2020-05-20
959,68,GB67MYYF93523064307990,4534.32,Ahorro,2024-02-07
960,359,GB20JGCM91698157458198,38282.47,Corriente,2017-08-12
961,440,GB15PWNK01081995656000,81429.27,Corriente,2016-04-12
962,50,GB84QAMA91717051977087,6962.77,Ahorro,2021-11-29
963,444,GB14XXDN55646275856066,15674.41,Ahorro,2020-02-02
964,447,GB72TJSX19536394860337,36999.71,Corriente,2015-09-27
965,879,GB84HJGG72710729737361,44246.7,Corriente,2017-08-11
966,734,GB63WCDT69794148834038,24351.16,Corriente,2019-05-17
967,475,GB93HOAJ35716131037444,23928.86,Ahorro,2024-02-06
968,481,GB70DFCH76901394980397,81908.31,Ahorro,2018-07-05
969,199,GB65CLWM86319023027641,15507.12,Ahorro,2021-11-08
970,605,GB03SZCV72202801520804,12106.04,Ahorro,2022-03-19
971,360,GB41VEFA17932486286032,65907.53,Ahorro,2018-02-11
972,405,GB95FEYI92721687614945,31530.09,Ahorro,2022-08-30
973,643,GB84KNYE54229379153514,42125.32,Ahorro,2017-12-09
974,36,GB88BYQW69796240120964,82128.83,Ahorro,2017-11-23
975,301,GB15FFBN95789174377034,31876.06,Corriente,2020-06-26
976,820,GB51RCWN82974885812425,14641.56,Ahorro,2022-10-18
977,136,GB14ZHQY76624589840773,50943.9,Ahorro,2018-07-17
978,676,GB78LZWI51346529478971,80022.85,Ahorro,2021-05-07
979,101,GB15UXLT31966012351578,21033.28,Corriente,2023-05-01
980,221,GB53MOHH29271932660416,37161.38,Ahorro,2017-04-04
981,610,GB19HFNZ73058146568113,21217.62,Ahorro,2022-02-08
982,939,GB74BTHD45021042348958,40168.29,Corriente,2021-11-12
983,837,GB90DMAU07537853470801,2280.05,Ahorro,2015-11-05
984,225,GB07QVGG19445371161604,56721.18,Corriente,2022-04-20
985,997,GB53LXBW02631312274205,31721.22,Ahorro,2022-12-22
986,798,GB58JUVM17626497685246,47537.79,Corriente,2015-02-11
987,883,GB56RYYT53609832949095,60992.63,Ahorro,2021-11-15
988,696,GB18HOQM39266371417094,24839.72,Corriente,2015-03-08
989,659,GB75DGRW87257151839366,35129.9,Ahorro,2016-05-18
990,908,GB79NFPH54576672636180,7104.77,Corriente,2017-03-03
991,185,GB47PBAN65729083531717,57548.9,Ahorro,2015-10-29
992,673,GB22VPRW20962337690828,89989.2,Ahorro,2019-06-05
993,681,GB18ZMWM67795742992336,40392.19,Corriente,2015-12-15
994,376,GB58WZWA54925749915963,7138.45,Corriente,2016-01-30
995,211,GB81VJRY30335950996228,65371.29,Ahorro,2022-12-10
996,172,GB97ZOCN51874178559259,66566.58,Ahorro,2021-11-18
997,179,GB47YTRY83135043567015,10600.26,Corriente,2018-03-10
998,119,GB39NDHY16391783695798,34775.41,Ahorro,2015-08-09
999,783,GB73MDZV26483011772240,83425.6,Ahorro,2017-05-16
1000,35,GB74DWOT18264079986051,44928.0,Ahorro,2023-03-23
1001,430,GB80GJCY84264136242411,34817.76,Ahorro,2017-11-28
1002,716,GB08UJHR95003659943788,78941.09,Corriente,2016-07-10
1003,823,GB91TJVH92803872318207,37709.58,Corriente,2021-04-27
1004,870,GB07XGEF44030673878903,44448.24,Corriente,2017-01-07
1005,118,GB10UCMJ41460374611680,19355.81,Corriente,2018-11-28
1006,877,GB17KMCN97943404657536,41637.36,Ahorro,2014-05-02
1007,351,GB18QVUC30475903332899,55039.86,Ahorro,2016-06-10
1008,76,GB26SIJO23508888252159,46948.64,Corriente,2016-10-13
1009,355,GB69KHJU96578497253163,45030.85,Ahorro,2018-12-09
1010,68,GB48CMFC57679563355988,52145.15,Ahorro,2019-11-21
1011,403,GB53BDVE21541255258738,20581.16,Ahorro,2017-10-29
1012,423,GB07RDBK48876992680350,24800.78,Ahorro,2021-08-14
1013,600,GB41IJFR20321549704974,43893.11,Corriente,2016-05-08
1014,984,GB57RFRK72308254485264,97357.23,Corriente,2015-05-30
1015,837,GB25WIUT85601152624515,26866.82,Corriente,2024-01-11
1016,780,GB32VMGV54966230931420,8879.61,Ahorro,2017-07-24
1017,62,GB55RHPQ66427757000255,17493.07,Ahorro,2023-11-29
1018,38,GB32HAEA70383013643214,73524.81,Ahorro,2023-06-13
1019,620,GB59QPWB87479162704568,77702.08,Ahorro,2018-02-06
1020,452,GB20LCGT32886795232160,49533.62,Corriente,2016-03-28
1021,924,GB78HIQW74054334094518,79860.27,Corriente,2021-05-21
1022,559,GB09IGTG25003578623646,2404.45,Ahorro,2014-12-14
1023,782,GB73OVPE91600919754043,64699.45,Ahorro,2022-11-02
1024,514,GB22HRRP17323988238017,63016.06,Ahorro,2015-11-21
1025,325,GB92PXTR13541170891841,32109.73,Ahorro,2021-09-11
1026,778,GB60TAHI13604199158275,60566.59,Ahorro,2014-04-07
1027,618,GB51GUZX67965660164552,1740.47,Ahorro,2017-09-27
1028,456,GB64KJVG80051124193398,13983.3,Corriente,2023-02-18
1029,133,GB25IEZK98737095919824,71490.72,Ahorro,2018-12-26
1030,820,GB38UGBK37410431650319,11217.11,Ahorro,2015-12-24
1031,283,GB06JDDX92254552214812,42305.27,Ahorro,2014-06-17
1032,436,GB83ICNP95080139340210,41622.02,Ahorro,2021-05-31
1033,502,GB23OFDK56991365248823,43377.13,Ahorro,2015-10-09
1034,939,GB03ADQH84617035818885,65851.52,Ahorro,2018-08-25
1035,276,GB92ULCQ92421566315639,43039.62,Ahorro,2022-10-07
1036,548,GB48ZNJU91965385411487,35845.62,Ahorro,2017-03-18
1037,876,GB66LRIR71998178280262,81834.54,Corriente,2023-09-21
1038,884,GB52IMAG61890216813083,60407.67,Corriente,2023-02-12
1039,871,GB66VJVW21746793631760,87255.56,Corriente,2017-07-13
1040,21,GB25DDHL35177058873138,92496.34,Corriente,2018-02-02
1041,409,GB93KFLU59071841415845,23432.21,Ahorro,2017-02-27
1042,705,GB05BHIM85573239225217,18899.42,Ahorro,2022-08-21
1043,969,GB61HOBE47190616036107,10530.3,Ahorro,2017-01-02
1044,437,GB83FDJN25875677370247,52100.65,Ahorro,2020-05-06
1045,483,GB38WSVG65413252049620,65364.26,Ahorro,2020-05-11
1046,910,GB62MTYK00963400653113,97063.99,Corriente,2021-06-06
1047,21,GB79EFBH91269954156783,43517.21,Corriente,2016-09-08
1048,286,GB55IUNK34383319319699,77795.08,Corriente,2017-06-07
1049,21,GB46QMXB11498439653152,72156.06,Ahorro,2020-09-19
1050,622,GB79FTKN04169823360069,57009.51,Ahorro,2018-02-10
1051,683,GB95ADUL16407036505048,46038.85,Ahorro,2023-08-10
1052,73,GB33PZGT16287266585718,7363.55,Corriente,2021-03-18
1053,951,GB93OAKL70856361304869,67611.76,Corriente,2019-10-19
1054,245,GB20TJDX94092949959638,21044.36,Ahorro,2023-12-03
1055,736,GB55TKYY36454061272956,38360.01,Corriente,2014-10-30
1056,979,GB87UHMS10153043006587,27373.84,Corriente,2017-04-22
1057,420,GB84ADQQ15900043094217,85386.91,Ahorro,2016-05-09
1058,113,GB56KDXU21217368233495,98567.89,Ahorro,2018-12-09
1059,21,GB10WYTS07501519409116,77667.45,Ahorro,2023-07-11
1060,377,GB66ENEW39860723121078,40658.56,Corriente,2014-05-02
1061,491,GB20OPIR57969805781361,22691.01,Ahorro,2023-05-23
1062,16,GB84CSRF76050012506683,77320.05,Ahorro,2015-01-09
1063,417,GB49PXEZ19213587222735,1179.35,Corriente,2023-12-25
1064,869,GB28PKWP08505969209618,23443.81,Ahorro,2021-08-28
1065,960,GB64NSCC56113905601095,38425.61,Corriente,2023-10-05
1066,265,GB19DWTF21591547478666,23769.68,Corriente,2016-01-29
1067,870,GB80FWPP37659658267816,78993.32,Corriente,2023-09-01
1068,678,GB78HBLS56693076738299,68096.27,Corriente,2015-06-27
1069,66,GB02LJKJ45767927250017,40559.2,Ahorro,2017-11-01
1070,234,GB31DKQC31400758766116,35073.01,Corriente,2024-02-03
1071,70,GB90QHHF68631445698431,60352.79,Ahorro,2018-03-05
1072,612,GB76WAWB23722807593442,97822.98,Corriente,2016-04-18
1073,74,GB08HQES82113292694986,93672.2,Ahorro,2021-10-25
1074,685,GB65BZKZ33962633404255,64221.41,Corriente,2021-03-12
1075,794,GB17TRWA48341378718206,99142.35,Ahorro,2022-02-26
1076,148,GB25SBWF09267216529187,21295.68,Corriente,2022-01-11
1077,660,GB65DWKO34917832835723,43792.25,Corriente,2015-12-16
1078,885,GB20MGRJ57401092244945,29513.14,Corriente,2019-03-09
1079,203,GB96JVOZ61810509814924,63786.6,Corriente,2016-01-30
1080,102,GB08KZEE86655324265876,64320.13,Corriente,2019-12-11
1081,411,GB89UISD21168600775516,31826.07,Ahorro,2020-01-17
1082,597,GB11EUKY37237704920314,85697.69,Corriente,2015-07-09
1083,401,GB79WODH26854504811788,26649.95,Ahorro,2023-04-02
1084,451,GB10LBTL59552761774337,70606.17,Ahorro,2019-08-21
1085,101,GB77JGCG66867634986904,58458.26,Ahorro,2023-06-07
1086,743,GB30UHXW17066183022522,69111.59,Ahorro,2022-06-14
1087,657,GB47KGJH90418375583665,70639.76,Corriente,2019-05-27
1088,92,GB23MIEW47910830118179,70941.49,Ahorro,2018-12-21
1089,249,GB73TTSE26811141189916,78018.39,Ahorro,2017-12-31
1090,232,GB53GMHW61825542517538,13691.2,Ahorro,2024-01-05
1091,84,GB82QXKO79499813048738,80455.76,Corriente,2019-05-31
1092,864,GB88PZJR94837155432058,69431.47,Corriente,2022-02-13
1093,984,GB88TLVR48022939549750,86502.14,Ahorro,2018-01-18
1094,810,GB94XVAO81712702575539,67539.74,Ahorro,2014-07-11
1095,191,GB17UNQH68938678696270,95698.68,Ahorro,2017-03-22
1096,809,GB24FSZZ17431295205103,99188.05,Ahorro,2019-05-18
1097,178,GB02JMJL10998457899742,70727.57,Corriente,2015-02-20
1098,687,GB58ODOD68374202699736,67598.44,Corriente,2017-07-03
1099,532,GB12DTND88433555095477,8314.93,Corriente,2015-01-11
1100,174,GB24IHWP11572904508943,44194.57,Corriente,2019-03-19
1101,191,GB36VFBK89266650691956,59445.21,Corriente,2022-06-06
1102,405,GB61OFXQ74616239810562,74277.42,Corriente,2016-04-30
1103,361,GB78FECT69901098620272,44755.1,Corriente,2020-08-04
1104,391,GB83OZNR70429206870722,33286.84,Corriente,2016-02-22
1105,541,GB67LRAG35369903668860,84356.66,Ahorro,2020-01-03
1106,45,GB89XWVN27123210603802,10749.57,Corriente,2016-01-10
1107,784,GB62ELVP14767892463583,51632.89,Ahorro,2019-07-11
1108,439,GB59JKSU27095875904494,21949.73,Ahorro,2020-08-04
1109,924,GB85LTBO10602948189341,80406.71,Corriente,2016-04-18
1110,657,GB85THGN16771220841826,34885.57,Ahorro,2015-12-15
1111,818,GB36PNLP54461019268976,81490.39,Ahorro,2016-06-19
1112,441,GB22KGKD73347251395907,91197.09,Ahorro,2015-09-25
1113,566,GB56BPDK04371437005990,64036.57,Corriente,2016-05-26
1114,910,GB38PNNT27911064058469,82988.49,Corriente,2019-03-26
1115,882,GB33ZNCV40449137103114,33575.84,Corriente,2018-10-26
1116,545,GB73BQOR26586377643869,26996.02,Corriente,2020-02-18
1117,421,GB38ONTX52743515709940,61196.82,Ahorro,2015-10-27
1118,355,GB97ZCAT08275991207812,54336.58,Corriente,2015-04-07
1119,356,GB94PANH25441711137599,91194.33,Corriente,2017-12-20
1120,431,GB76NPWH38549286292224,26850.29,Corriente,2021-03-20
1121,22,GB10ROTH55332871460183,55202.44,Ahorro,2018-08-12
1122,869,GB24QCJT05029304937986,70783.38,Ahorro,2019-07-12
1123,535,GB14DYTQ21160416392299,75746.19,Ahorro,2023-10-28
1124,888,GB93YKOH97418755101253,3305.21,Corriente,2020-07-13
1125,54,GB94PDMF44932992699022,71118.5,Ahorro,2018-06-11
1126,563,GB42MVFA77685649894151,95100.34,Ahorro,2018-01-02
1127,255,GB38ITBM50043511446685,61461.86,Corriente,2016-09-05
1128,605,GB06EFOP15904029704439,11593.87,Ahorro,2021-06-25
1129,341,GB09NFCL85188333386453,10924.11,Ahorro,2018-02-20
1130,249,GB97UWVD39163333046323,66852.66,Corriente,2017-09-03
1131,201,GB57RTMD07514639117567,10983.25,Corriente,2021-02-03
1132,328,GB81CETB94462554427216,43752.48,Ahorro,2017-01-19
1133,501,GB53WATV43723002988976,92714.44,Ahorro,2023-10-05
1134,991,GB38LZTY25403304024686,52336.57,Ahorro,2019-08-07
1135,282,GB98OKID16192573416139,72404.29,Ahorro,2014-08-15
1136,101,GB68QIDI03281503970528,39423.61,Ahorro,2017-05-03
1137,852,GB96NGEC59480631965609,61509.27,Ahorro,2021-10-17
1138,1,GB82EJZX83782574753602,27224.58,Corriente,2023-08-12
1139,868,GB45HYVJ07759554039086,11581.13,Ahorro,2015-08-23
1140,611,GB34YUUC00809052347953,47740.98,Ahorro,2022-11-20
1141,60,GB69IZTA73507411273262,94176.6,Corriente,2023-01-17
1142,911,GB66NOZP60758667800391,81963.68,Corriente,2019-03-01
1143,64,GB77VJOQ72062055628520,79254.11,Corriente,2018-09-25
1144,964,GB13RXTK00824777667337,38303.23,Corriente,2020-12-16
1145,724,GB46RRIH49672465822723,87970.17,Ahorro,2021-08-27
1146,50,GB06DMGY12783229883580,67979.94,Corriente,2021-03-29
1147,580,GB47HGTO90653299414577,58382.1,Ahorro,2014-11-07
1148,924,GB95BPJQ36085106465531,12820.44,Ahorro,2019-06-13
1149,341,GB73LERX81375509943129,87462.5,Corriente,2023-02-16
1150,0,GB22RBMB49954514991248,58985.45,Ahorro,2015-06-19
1151,175,GB56STUW99339051954825,19358.29,Ahorro,2024-01-17
1152,587,GB92FPZS82903600479139,92429.25,Ahorro,2021-11-02
1153,141,GB49KQJZ68230317935484,32352.67,Corriente,2018-08-01
1154,236,GB22VTGW44467038548502,76114.03,Corriente,2022-03-19
1155,742,GB95HEIW94338477823567,12822.59,Ahorro,2022-11-27
1156,960,GB73YUKV89938695540372,63308.93,Ahorro,2015-12-26
1157,353,GB56OOZY07083142651131,75353.54,Ahorro,2019-07-08
1158,463,GB47PKNH01091523903116,77183.52,Ahorro,2018-11-15
1159,310,GB14HRZU70364301157524,44159.67,Ahorro,2022-05-18
1160,559,GB61KFBZ06025299763387,95103.01,Corriente,2019-12-06
1161,989,GB89QAAO22680883946051,9151.49,Corriente,2015-05-02
1162,984,GB11EWLD37564099984895,1448.87,Ahorro,2022-01-22
1163,967,GB96WIDS84006783882018,92535.85,Corriente,2014-09-28
1164,534,GB49QZSI56657283560360,28704.14,Ahorro,2023-10-10
1165,118,GB64RUBI14430522712030,51645.3,Ahorro,2021-12-01
1166,797,GB35PQCL87187777021181,56884.78,Ahorro,2014-07-25
1167,249,GB37XDRB21472011983300,51780.03,Corriente,2014-08-20
1168,801,GB41PMMB07581550758085,69308.26,Ahorro,2015-11-10
1169,480,GB20GQZH85353332329132,49538.59,Corriente,2020-09-01
1170,952,GB32WOVA45886429035197,69483.49,Ahorro,2015-03-01
1171,713,GB96MOLM29023927944922,2089.81,Ahorro,2017-01-12
1172,849,GB08YFDB21366081652182,86932.94,Corriente,2020-02-20
1173,17,GB53DARK45720199934052,30896.23,Ahorro,2014-04-13
1174,318,GB20WFMB48446955487601,96444.99,Corriente,2023-09-07
1175,262,GB39UBMM26427716809366,85207.34,Ahorro,2016-05-11
1176,801,GB76VYFE68890545578194,87708.04,Ahorro,2019-03-01
1177,131,GB42AMUN68915367020192,58379.26,Ahorro,2020-06-12
1178,349,GB87FUAV29646996330909,22939.54,Corriente,2023-01-06
1179,673,GB44SWFX09594871661912,47143.09,Corriente,2023-01-10
1180,373,GB41MNTI62341858339635,79855.62,Corriente,2019-08-04
1181,434,GB94WSXV75341748222004,6520.15,Corriente,2020-02-09
1182,737,GB55VTAH64894627404261,83323.26,Corriente,2023-03-29
1183,33,GB20YWGR53312159682566,23548.27,Ahorro,2015-03-26
1184,922,GB25EWCA77493307242182,9816.82,Ahorro,2017-05-02
1185,309,GB20YZFY38510133445656,73057.94,Corriente,2020-09-16
1186,829,GB80JTED86808319109629,6563.41,Ahorro,2016-02-22
1187,496,GB44HTNL82919432811886,51493.32,Corriente,2020-07-11
1188,666,GB43KIIE23052090485825,11185.16,Ahorro,2014-09-20
1189,312,GB86UFSN62045759222865,80392.21,Ahorro,2015-09-03
1190,399,GB59XLRA29016401633545,21042.13,Corriente,2015-03-28
1191,350,GB73SXOL50824779249212,60716.25,Corriente,2018-06-30
1192,524,GB95WOLZ39305321217251,62314.38,Corriente,2023-03-11
1193,253,GB48HCIZ82812261376502,65254.91,Corriente,2014-03-19
1194,209,GB09OMSM05605979556621,85724.53,Corriente,2020-02-02
1195,881,GB88WONQ21395304572892,62760.69,Ahorro,2024-01-05
1196,505,GB24WYUW17754236924915,66214.6,Ahorro,2017-01-11
1197,243,GB87XBWN33731151829542,73339.56,Ahorro,2019-02-27
1198,365,GB42ABTT89587725063352,57663.25,Corriente,2015-08-24
1199,630,GB98RHWN41363479707277,85351.76,Corriente,2023-07-28
1200,525,GB18LUQY42156328426300,67973.04,Ahorro,2021-06-23
1201,364,GB60ZVPO38816275210022,84979.83,Corriente,2020-04-20
